Chameleon RevE Rebooted log parser v. 0.01 by NiTRo THe DeMoN

Binary log filename: logtest.bin
Log enabled: true
Log lenght: 29280
Total bytes wrote: 29296

17176/29296: [07262] R | IDLE        | 26
17182/29296: [07262] T | READY       | 04 00
17189/29296: [07263] R | READY       | 93 20
17196/29296: [07263] T | READY       | FF FF FF FF 00
17206/29296: [07264] R | READY       | 93 70 FF FF FF FF 00 27 D0
17220/29296: [07264] T | ACTIVE      | 08 B6 DD
17228/29296: [07271] R | ACTIVE      | 50 00 57 CD
17237/29296: [07271] T | HALT        | 
17242/29296: [07276] R | HALT        | 52
17248/29296: [07276] T | READY       | 04 00
17255/29296: [07278] R | READY       | 93 70 FF FF FF 07
17266/29296: [07278] T | READY       | 
17271/29296: [07278] R | READY       | E0 24 1A
17279/29296: [07278] T | HALT        | 
17284/29296: [07305] R | IDLE        | 26
17290/29296: [07305] T | READY       | 04 00
17297/29296: [07306] R | READY       | 93 20
17304/29296: [07306] T | READY       | FF FF FF FF 00
17314/29296: [07308] R | READY       | 93 70 FF FF FF FF 00 27 D0
17328/29296: [07308] T | ACTIVE      | 08 B6 DD
17336/29296: [07314] R | ACTIVE      | 50 00 57 CD
17345/29296: [07314] T | HALT        | 
17350/29296: [07317] R | HALT        | 52
17356/29296: [07317] T | READY       | 04 00
17363/29296: [07319] R | READY       | 93 70 FF FF FF FF 00 27 D0
17377/29296: [07319] T | ACTIVE      | 08 B6 DD
17385/29296: [07326] R | ACTIVE      | 50 00 57 CD
17394/29296: [07326] T | HALT        | 
17399/29296: [07329] R | HALT        | 52
17405/29296: [07329] T | READY       | 04 00
17412/29296: [07331] R | READY       | 93 70 FF FF FF FF 00 27 D0
17426/29296: [07331] T | ACTIVE      | 08 B6 DD
17434/29296: [07334] R | ACTIVE      | 60 00 F5 7B
17443/29296: [07335] T | AUTHING     | 01 20 01 45
17452/29296: [07336] R | AUTHING     | ED 70 68 8B B4 9E 0D C8
17465/29296: [07337] T | IDLE        | 
17470/29296: [07343] R | IDLE        | 50 00 57 CD
17479/29296: [07343] T | HALT        | 
17484/29296: [07347] R | HALT        | 52
17490/29296: [07347] T | READY       | 04 00
17497/29296: [07348] R | READY       | 93 70 FF FF FF FF 00 27 D0
17511/29296: [07348] T | ACTIVE      | 08 B6 DD
17519/29296: [07353] R | ACTIVE      | 50 00 57 CD
17528/29296: [07353] T | HALT        | 
17533/29296: [07358] R | HALT        | 52
17539/29296: [07358] T | READY       | 04 00
17546/29296: [07359] R | READY       | 93 70 FF FF 7F
17556/29296: [07359] T | READY       | 
17561/29296: [07360] R | READY       | FC 20 1C
17569/29296: [07360] T | HALT        | 
17574/29296: [07385] R | IDLE        | 26
17580/29296: [07385] T | READY       | 04 00
17587/29296: [07386] R | READY       | 93 20
17594/29296: [07386] T | READY       | FF FF FF FF 00
17604/29296: [07387] R | READY       | 93 70 FF FF FF 7F
17615/29296: [07387] T | READY       | 
17620/29296: [07387] R | READY       | 9E 42 01
17628/29296: [07387] T | HALT        | 
17633/29296: [07638] R | IDLE        | 26
17639/29296: [07638] T | READY       | 04 00
17646/29296: [07639] R | READY       | 93 20
17653/29296: [07639] T | READY       | FF FF FF FF 00
17663/29296: [07641] R | READY       | 93 70 FF FF FF FF 00 27 D0
17677/29296: [07641] T | ACTIVE      | 08 B6 DD
17685/29296: [07654] R | ACTIVE      | 50 00 57 CD
17694/29296: [07654] T | HALT        | 
17699/29296: [07660] R | HALT        | 52
17705/29296: [07660] T | READY       | 04 00
17712/29296: [07662] R | READY       | 93 70 FF FF FF FF 00 27 D0
17726/29296: [07662] T | ACTIVE      | 08 B6 DD
17734/29296: [07669] R | ACTIVE      | 50 00 57 CD
17743/29296: [07669] T | HALT        | 
17748/29296: [07675] R | HALT        | 52
17754/29296: [07675] T | READY       | 04 00
17761/29296: [07677] R | READY       | 93 70 FF FF FF FF 00 27 D0
17775/29296: [07677] T | ACTIVE      | 08 B6 DD
17783/29296: [07683] R | ACTIVE      | 60 00 F5 7B
17792/29296: [07684] T | AUTHING     | 01 20 01 45
17801/29296: [07685] R | AUTHING     | 4C C7 CE 92 99 69 66 F8
17814/29296: [07686] T | IDLE        | 
17819/29296: [07696] R | IDLE        | 50 00 57 CD
17828/29296: [07697] T | HALT        | 
17833/29296: [07701] R | HALT        | 52
17839/29296: [07701] T | READY       | 04 00
17846/29296: [07703] R | READY       | 93 70 FF FF FF FF 00 27 D0
17860/29296: [07703] T | ACTIVE      | 08 B6 DD
17868/29296: [07712] R | ACTIVE      | 50 00 57 CD
17877/29296: [07712] T | HALT        | 
17882/29296: [07717] R | HALT        | 52
17888/29296: [07717] T | READY       | 04 00
17895/29296: [07719] R | READY       | 93 70 FF FF FF FF 00 27 D0
17909/29296: [07719] T | ACTIVE      | 08 B6 DD
17917/29296: [07725] R | ACTIVE      | 60 00 F5 7B
17926/29296: [07725] T | AUTHING     | 01 20 01 45
17935/29296: [07727] R | AUTHING     | 61 DD 50 93 63 5E 12 54
17948/29296: [07727] T | IDLE        | 
17953/29296: [07733] R | IDLE        | 50 00 57 CD
17962/29296: [07733] T | HALT        | 
17967/29296: [07738] R | HALT        | 52
17973/29296: [07738] T | READY       | 04 00
17980/29296: [07739] R | READY       | 93 70 FF FF FF FF 00 27 D0
17994/29296: [07739] T | ACTIVE      | 08 B6 DD
18002/29296: [07747] R | ACTIVE      | 50 00 57 CD
18011/29296: [07747] T | HALT        | 
18016/29296: [07752] R | HALT        | 52
18022/29296: [07752] T | READY       | 04 00
18029/29296: [07754] R | READY       | 93 70 FF FF FF FF 00 27 D0
18043/29296: [07754] T | ACTIVE      | 08 B6 DD
18051/29296: [07790] R | ACTIVE      | 50 00 57 CD
18060/29296: [07790] T | HALT        | 
18065/29296: [07801] R | HALT        | 52
18071/29296: [07801] T | READY       | 04 00
18078/29296: [07802] R | READY       | 93 70 FF FF FF FF 00 27 D0
18092/29296: [07802] T | ACTIVE      | 08 B6 DD
18100/29296: [07808] R | ACTIVE      | 60 00 F5 7B
18109/29296: [07809] T | AUTHING     | 01 20 01 45
18118/29296: [07810] R | AUTHING     | 61 57 F0 1D A0 EC B9 F4
18131/29296: [07810] T | IDLE        | 
18136/29296: [07814] R | IDLE        | 50 00 57 CD
18145/29296: [07814] T | HALT        | 
18150/29296: [07818] R | HALT        | 52
18156/29296: [07818] T | READY       | 04 00
18163/29296: [07819] R | READY       | 93 70 FF FF FF FF 00 27 D0
18177/29296: [07819] T | ACTIVE      | 08 B6 DD
18185/29296: [07827] R | ACTIVE      | 60 00 F5 7B
18194/29296: [07883] T | AUTHING     | 01 20 01 45
18203/29296: [08013] R | IDLE        | 26
18209/29296: [08013] T | READY       | 04 00
18216/29296: [08014] R | READY       | 93 20
18223/29296: [08014] T | READY       | FF FF FF FF 00
18233/29296: [08015] R | READY       | 93 70 FF FF FF 01
18244/29296: [08015] T | READY       | 
18249/29296: [08015] R | READY       | 7F 48 07
18257/29296: [08015] T | HALT        | 
18262/29296: [00000] R | IDLE        | 26
18268/29296: [00000] T | READY       | 04 00
18275/29296: [00000] R | READY       | 93 20
18282/29296: [00000] T | READY       | FF FF FF FF 00
18292/29296: [00002] R | READY       | 93 70 FF FF FF FF 00 27 D0
18306/29296: [00002] T | ACTIVE      | 08 B6 DD
18314/29296: [00015] R | ACTIVE      | 50 00 57 CD
18323/29296: [00015] T | HALT        | 
18328/29296: [00019] R | HALT        | 52
18334/29296: [00019] T | READY       | 04 00
18341/29296: [00021] R | READY       | 93 70 FF FF FF FF 00 27 D0
18355/29296: [00021] T | ACTIVE      | 08 B6 DD
18363/29296: [00027] R | ACTIVE      | 50 00 57 CD
18372/29296: [00027] T | HALT        | 
18377/29296: [00033] R | HALT        | 52
18383/29296: [00033] T | READY       | 04 00
18390/29296: [00035] R | READY       | 93 70 FF FF FF FF 00 27 D0
18404/29296: [00035] T | ACTIVE      | 08 B6 DD
18412/29296: [00040] R | ACTIVE      | 60 00 F5 7B
18421/29296: [00041] T | AUTHING     | 01 20 01 45
18430/29296: [00042] R | AUTHING     | 76 75 BB F2 21 8F 77 13
18443/29296: [00043] T | IDLE        | 
18448/29296: [00047] R | IDLE        | 50 00 57 CD
18457/29296: [00047] T | HALT        | 
18462/29296: [00052] R | HALT        | 52
18468/29296: [00052] T | READY       | 04 00
18475/29296: [00053] R | READY       | 93 70 FF FF FF FF 00 27 D0
18489/29296: [00053] T | ACTIVE      | 08 B6 DD
18497/29296: [00061] R | ACTIVE      | 50 00 57 CD
18506/29296: [00061] T | HALT        | 
18511/29296: [00067] R | HALT        | 52
18517/29296: [00067] T | READY       | 04 00
18524/29296: [00068] R | READY       | 93 70 FF FF FF FF 00 27 D0
18538/29296: [00068] T | ACTIVE      | 08 B6 DD
18546/29296: [00074] R | ACTIVE      | 60 00 F5 7B
18555/29296: [00075] T | AUTHING     | 01 20 01 45
18564/29296: [00076] R | AUTHING     | 98 7F 55 6D 82 71 6F 5D
18577/29296: [00077] T | IDLE        | 
18582/29296: [00081] R | IDLE        | 50 00 57 CD
18591/29296: [00081] T | HALT        | 
18596/29296: [00086] R | HALT        | 52
18602/29296: [00086] T | READY       | 04 00
18609/29296: [00087] R | READY       | 93 70 FF FF FF FF 00 27 D0
18623/29296: [00087] T | ACTIVE      | 08 B6 DD
18631/29296: [00094] R | ACTIVE      | 50 00 57 CD
18640/29296: [00094] T | HALT        | 
18645/29296: [00099] R | HALT        | 52
18651/29296: [00099] T | READY       | 04 00
18658/29296: [00100] R | READY       | 93 70 FF FF FF FF 00 27 D0
18672/29296: [00100] T | ACTIVE      | 08 B6 DD
18680/29296: [00141] R | ACTIVE      | 50 00 57 CD
18689/29296: [00141] T | HALT        | 
18694/29296: [00147] R | HALT        | 52
18700/29296: [00147] T | READY       | 04 00
18707/29296: [00148] R | READY       | 93 70 FF FF FF FF 00 27 D0
18721/29296: [00148] T | ACTIVE      | 08 B6 DD
18729/29296: [00153] R | ACTIVE      | 60 00 F5 7B
18738/29296: [00153] T | AUTHING     | 01 20 01 45
18747/29296: [00155] R | AUTHING     | CC 91 75 8D 37 22 72 C6
18760/29296: [00155] T | IDLE        | 
18765/29296: [00159] R | IDLE        | 50 00 57 CD
18774/29296: [00159] T | HALT        | 
18779/29296: [00164] R | HALT        | 52
18785/29296: [00164] T | READY       | 04 00
18792/29296: [00166] R | READY       | 93 70 FF FF FF FF 00 27 D0
18806/29296: [00166] T | ACTIVE      | 08 B6 DD
18814/29296: [00174] R | ACTIVE      | 60 00 F5 7B
18823/29296: [00174] T | AUTHING     | 01 20 01 45
18832/29296: [00176] R | AUTHING     | B9 2D 15 71 98 BA BC 1F
18845/29296: [00176] T | AUTH IDLE   | D2 1A 8D 4C
18854/29296: [00183] R | AUTH IDLE   | C6 8B 63 2C
18863/29296: [00184] T | AUTH IDLE   | 74 FF F8 FB 1C 3F 52 6C 3C 05 F9 34 A6 A8 9C 5A 63 CC
18886/29296: [00196] R | AUTH IDLE   | 03 05 6F 04
18895/29296: [00196] T | HALT        | 
18900/29296: [00202] R | HALT        | 52
18906/29296: [00202] T | READY       | 04 00
18913/29296: [00204] R | READY       | 93 70 FF FF FF FF 00 27 D0
18927/29296: [00204] T | ACTIVE      | 08 B6 DD
18935/29296: [00210] R | ACTIVE      | E0 80 31 73
18944/29296: [00210] T | ACTIVE      | 04
18950/29296: [00215] R | ACTIVE      | 50 00 57 CD
18959/29296: [00215] T | HALT        | 
18964/29296: [00219] R | HALT        | 52
18970/29296: [00219] T | READY       | 04 00
18977/29296: [00221] R | READY       | 93 70 FF FF FF FF 00 27 D0
18991/29296: [00221] T | ACTIVE      | 08 B6 DD
18999/29296: [00231] R | ACTIVE      | C2 E0 B4
19007/29296: [00231] T | ACTIVE      | 04
19013/29296: [00235] R | ACTIVE      | 50 00 57 CD
19022/29296: [00235] T | HALT        | 
19027/29296: [00241] R | HALT        | 52
19033/29296: [00241] T | READY       | 04 00
19040/29296: [00242] R | READY       | 93 70 FF FF FF FF 00 27 D0
19054/29296: [00242] T | ACTIVE      | 08 B6 DD
19062/29296: [00250] R | ACTIVE      | 3C 00 A2 01
19071/29296: [00250] T | ACTIVE      | 04
19077/29296: [00253] R | ACTIVE      | 50 00 57 CD
19086/29296: [00253] T | HALT        | 
19091/29296: [00256] R | HALT        | 52
19097/29296: [00256] T | READY       | 04 00
19104/29296: [00258] R | READY       | 93 70 FF FF FF FF 00 27 D0
19118/29296: [00258] T | ACTIVE      | 08 B6 DD
19126/29296: [00266] R | ACTIVE      | 62 EA 11
19134/29296: [00266] T | ACTIVE      | 04
19140/29296: [00269] R | ACTIVE      | 50 00 57 CD
19149/29296: [00269] T | HALT        | 
19154/29296: [00272] R | HALT        | 52
19160/29296: [00272] T | READY       | 04 00
19167/29296: [00274] R | READY       | 93 70 FF FF FF FF 00 27 D0
19181/29296: [00274] T | ACTIVE      | 08 B6 DD
19189/29296: [00280] R | ACTIVE      | 50 00 57 CD
19198/29296: [00280] T | HALT        | 
19203/29296: [00284] R | HALT        | 52
19209/29296: [00284] T | READY       | 04 00
19216/29296: [00286] R | READY       | 93 70 FF FF FF FF 00 27 D0
19230/29296: [00286] T | ACTIVE      | 08 B6 DD
19238/29296: [00294] R | ACTIVE      | 60 00 F5 7B
19247/29296: [00294] T | AUTHING     | 01 20 01 45
19256/29296: [00296] R | AUTHING     | 50 B6 35 70 28 94 2D 2F
19269/29296: [00296] T | IDLE        | 
19274/29296: [00472] R | IDLE        | 26
19280/29296: [00472] T | READY       | 04 00
19287/29296: [00473] R | READY       | 93 20
19294/29296: [00473] T | READY       | FF FF FF FF 00
19304/29296: [00475] R | READY       | 93 70 FF FF FF FF 00 27 D0
19318/29296: [00475] T | ACTIVE      | 08 B6 DD
19326/29296: [00485] R | ACTIVE      | 50 00 57 CD
19335/29296: [00485] T | HALT        | 
19340/29296: [00489] R | HALT        | 52
19346/29296: [00489] T | READY       | 04 00
19353/29296: [00491] R | READY       | 93 70 FF FF FF FF 00 27 D0
19367/29296: [00491] T | ACTIVE      | 08 B6 DD
19375/29296: [00494] R | ACTIVE      | 50 00 57 CD
19384/29296: [00494] T | HALT        | 
19389/29296: [00500] R | HALT        | 52
19395/29296: [00500] T | READY       | 04 00
19402/29296: [00502] R | READY       | 93 70 FF FF FF FF 00 27 D0
19416/29296: [00502] T | ACTIVE      | 08 B6 DD
19424/29296: [00506] R | ACTIVE      | 60 00 F5 7B
19433/29296: [00507] T | AUTHING     | 01 20 01 45
19442/29296: [00508] R | AUTHING     | 73 0E 7D BF 1C 66 87 76
19455/29296: [00509] T | IDLE        | 
19460/29296: [00516] R | IDLE        | 50 00 57 CD
19469/29296: [00516] T | HALT        | 
19474/29296: [00521] R | HALT        | 52
19480/29296: [00521] T | READY       | 04 00
19487/29296: [00522] R | READY       | 93 70 FF 00 00 00 1E
19499/29296: [00522] T | READY       | 
19504/29296: [00523] R | READY       | 09 06
19511/29296: [00523] T | IDLE        | 
19516/29296: [00552] R | IDLE        | 26
19522/29296: [00552] T | READY       | 04 00
19529/29296: [00553] R | READY       | 93 20
19536/29296: [00553] T | READY       | FF FF FF FF 00
19546/29296: [00555] R | READY       | 93 70 FF FF FF FF 00 27 D0
19560/29296: [00555] T | ACTIVE      | 08 B6 DD
19568/29296: [00561] R | ACTIVE      | 50 00 57 CD
19577/29296: [00561] T | HALT        | 
19582/29296: [00566] R | HALT        | 52
19588/29296: [00566] T | READY       | 04 00
19595/29296: [00568] R | READY       | 93 70 FF FF FF FF 00 27 D0
19609/29296: [00568] T | ACTIVE      | 08 B6 DD
19617/29296: [00572] R | ACTIVE      | 50 00 57 CD
19626/29296: [00572] T | HALT        | 
19631/29296: [00575] R | HALT        | 52
19637/29296: [00575] T | READY       | 04 00
19644/29296: [00576] R | READY       | 93 70 FF FF FF FF 00 27 D0
19658/29296: [00576] T | ACTIVE      | 08 B6 DD
19666/29296: [00583] R | ACTIVE      | 60 00 F5 7B
19675/29296: [00583] T | AUTHING     | 01 20 01 45
19684/29296: [00584] R | AUTHING     | F0 7C CD 84 48 CB C4 98
19697/29296: [00585] T | IDLE        | 
19702/29296: [00588] R | IDLE        | 50 00 57 CD
19711/29296: [00588] T | HALT        | 
19716/29296: [00591] R | HALT        | 52
19722/29296: [00591] T | READY       | 04 00
19729/29296: [00592] R | READY       | 93 70 FF FF FF FF 00 27 D0
19743/29296: [00592] T | ACTIVE      | 08 B6 DD
19751/29296: [00599] R | ACTIVE      | 50 00 57 CD
19760/29296: [00599] T | HALT        | 
19765/29296: [00603] R | HALT        | 52
19771/29296: [00603] T | READY       | 04 00
19778/29296: [00605] R | READY       | 93 70 FF FF FF FF 00 27 D0
19792/29296: [00605] T | ACTIVE      | 08 B6 DD
19800/29296: [00609] R | ACTIVE      | 60 00 F5 7B
19809/29296: [00609] T | AUTHING     | 01 20 01 45
19818/29296: [00611] R | AUTHING     | 59 52 F7 1A BA 76 9C A7
19831/29296: [00611] T | IDLE        | 
19836/29296: [00614] R | IDLE        | 50 00 57 CD
19845/29296: [00614] T | HALT        | 
19850/29296: [00617] R | HALT        | 52
19856/29296: [00617] T | READY       | 04 00
19863/29296: [00619] R | READY       | 93 70 FF FF FF FF 00 27 D0
19877/29296: [00619] T | ACTIVE      | 08 B6 DD
19885/29296: [00623] R | ACTIVE      | 50 00 57 CD
19894/29296: [00623] T | HALT        | 
19899/29296: [00626] R | HALT        | 52
19905/29296: [00626] T | READY       | 04 00
19912/29296: [00627] R | READY       | 93 70 FF FF FF FF 00 27 D0
19926/29296: [00627] T | ACTIVE      | 08 B6 DD
19934/29296: [00650] R | ACTIVE      | 50 00 57 CD
19943/29296: [00650] T | HALT        | 
19948/29296: [00654] R | HALT        | 52
19954/29296: [00654] T | READY       | 04 00
19961/29296: [00655] R | READY       | 93 70 FF FF FF FF 00 27 D0
19975/29296: [00655] T | ACTIVE      | 08 B6 DD
19983/29296: [00660] R | ACTIVE      | 60 00 F5 7B
19992/29296: [00660] T | AUTHING     | 01 20 01 45
20001/29296: [00662] R | AUTHING     | 1A 68 F6 D2 B5 B0 30 63
20014/29296: [00662] T | IDLE        | 
20019/29296: [00666] R | IDLE        | 50 00 57 CD
20028/29296: [00666] T | HALT        | 
20033/29296: [00670] R | HALT        | 52
20039/29296: [00670] T | READY       | 04 00
20046/29296: [00672] R | READY       | 93 70 FF FF FF FF 00 27 D0
20060/29296: [00672] T | ACTIVE      | 08 B6 DD
20068/29296: [00682] R | ACTIVE      | 60 00 F5 7B
20077/29296: [00683] T | AUTHING     | 01 20 01 45
20086/29296: [00684] R | AUTHING     | AF AB D1 45 2D 7E 79 85
20099/29296: [00685] T | AUTH IDLE   | 1D C0 D0 18
20108/29296: [00690] R | AUTH IDLE   | E1 CC 64 3E
20117/29296: [00691] + | AUTH IDLE   | 
20122/29296: [00702] R | AUTH IDLE   | 38 B8 1A C5
20131/29296: [00702] T | HALT        | 
20136/29296: [00707] R | HALT        | 52
20142/29296: [00707] T | READY       | 04 00
20149/29296: [00708] R | READY       | 93 70 FF FF FF FF 00 27 D0
20163/29296: [00708] T | ACTIVE      | 08 B6 DD
20171/29296: [00717] R | ACTIVE      | E0 80 31 73
20180/29296: [00717] T | ACTIVE      | 04
20186/29296: [00720] R | ACTIVE      | 50 00 57 CD
20195/29296: [00720] T | HALT        | 
20200/29296: [00723] R | HALT        | 52
20206/29296: [00723] T | READY       | 04 00
20213/29296: [00725] R | READY       | 93 70 FF FF FF FF 00 27 D0
20227/29296: [00725] T | ACTIVE      | 08 B6 DD
20235/29296: [00731] R | ACTIVE      | C2 E0 B4
20243/29296: [00731] T | ACTIVE      | 04
20249/29296: [00737] R | ACTIVE      | 50 00 57 CD
20258/29296: [00737] T | HALT        | 
20263/29296: [00741] R | HALT        | 52
20269/29296: [00741] T | READY       | 04 00
20276/29296: [00743] R | READY       | 93 70 FF FF FF FF 00 27 D0
20290/29296: [00799] + | ACTIVE      | 
20295/29296: [00921] R | IDLE        | 26
20301/29296: [00921] + | READY       | 
20306/29296: [00922] R | READY       | 93 20
20313/29296: [00922] + | READY       | 
20318/29296: [00924] R | READY       | 93 70 FF FF FF FF 00 27 D0
20332/29296: [00924] + | ACTIVE      | 
20337/29296: [00932] R | ACTIVE      | 50 00 57 CD
20346/29296: [00932] + | HALT        | 
20351/29296: [00936] R | HALT        | 52
20357/29296: [00936] + | READY       | 
20362/29296: [00937] R | READY       | 93 70 FF FF FF FF 00 27 D0
20376/29296: [00937] + | ACTIVE      | 
20381/29296: [00941] R | ACTIVE      | 50 00 57 CD
20390/29296: [00941] + | HALT        | 
20395/29296: [00945] R | HALT        | 52
20401/29296: [00945] + | READY       | 
20406/29296: [00946] R | READY       | 93 70 FF FF FF FF 00 27 D0
20420/29296: [00946] + | ACTIVE      | 
20425/29296: [00951] R | ACTIVE      | 60 00 F5 7B
20434/29296: [00952] + | AUTHING     | 
20439/29296: [00953] R | AUTHING     | 9C 79 C3 AA 16 80 49 75
20452/29296: [00954] + | IDLE        | 
20457/29296: [00958] R | IDLE        | 50 00 57 CD
20466/29296: [00958] + | HALT        | 
20471/29296: [00965] R | HALT        | 52
20477/29296: [00965] + | READY       | 
20482/29296: [00966] R | READY       | 93 70 FF FF FF FF 00 27 D0
20496/29296: [00966] + | ACTIVE      | 
20501/29296: [00970] R | ACTIVE      | 50 00 57 CD
20510/29296: [00970] + | HALT        | 
20515/29296: [00973] R | HALT        | 52
20521/29296: [00973] + | READY       | 
20526/29296: [00975] R | READY       | 93 70 FF FF FF FF 00 27 D0
20540/29296: [00975] + | ACTIVE      | 
20545/29296: [00981] R | ACTIVE      | 60 00 F5 7B
20554/29296: [00981] + | AUTHING     | 
20559/29296: [00983] R | AUTHING     | 61 01 E5 82 6E 5C 7D 81
20572/29296: [00983] + | IDLE        | 
20577/29296: [00987] R | IDLE        | 50 00 57 CD
20586/29296: [00987] + | HALT        | 
20591/29296: [00991] R | HALT        | 52
20597/29296: [00991] + | READY       | 
20602/29296: [00992] R | READY       | 93 70 FF FF FF FF 00 27 D0
20616/29296: [00993] + | ACTIVE      | 
20621/29296: [01000] R | ACTIVE      | 50 00 57 CD
20630/29296: [01000] + | HALT        | 
20635/29296: [01003] R | HALT        | 52
20641/29296: [01003] + | READY       | 
20646/29296: [01004] R | READY       | 93 70 FF FF FF FF 00 27 D0
20660/29296: [01004] + | ACTIVE      | 
20665/29296: [01028] R | ACTIVE      | 50 00 57 CD
20674/29296: [01028] + | HALT        | 
20679/29296: [01031] R | HALT        | 52
20685/29296: [01032] + | READY       | 
20690/29296: [01033] R | READY       | 93 70 FF FF FF FF 00 27 D0
20704/29296: [01033] + | ACTIVE      | 
20709/29296: [01039] R | ACTIVE      | 60 00 F5 7B
20718/29296: [01039] + | AUTHING     | 
20723/29296: [01041] R | AUTHING     | 29 F2 D3 21 90 90 01 DC
20736/29296: [01041] + | IDLE        | 
20741/29296: [01048] R | IDLE        | 50 00 57 CD
20750/29296: [01048] + | HALT        | 
20755/29296: [01054] R | HALT        | 52
20761/29296: [01054] + | READY       | 
20766/29296: [01056] R | READY       | 93 70 FF FF FF FF 00 27 D0
20780/29296: [01056] + | ACTIVE      | 
20785/29296: [01064] R | ACTIVE      | 60 00 F5 7B
20794/29296: [01064] + | AUTHING     | 
20799/29296: [01066] R | AUTHING     | 81 0D AC B8 B6 F1 FF 15
20812/29296: [01067] + | AUTH IDLE   | 
20817/29296: [01071] R | AUTH IDLE   | 40 BE 7C 33
20826/29296: [01072] + | AUTH IDLE   | 
20831/29296: [01088] R | AUTH IDLE   | A9 94 82 FB
20840/29296: [01088] + | HALT        | 
20845/29296: [01091] R | HALT        | 52
20851/29296: [01091] + | READY       | 
20856/29296: [01092] R | READY       | 93 70 FF FF FF FF 00 27 D0
20870/29296: [01092] + | ACTIVE      | 
20875/29296: [01101] R | ACTIVE      | E0 80 31 73
20884/29296: [01101] + | ACTIVE      | 
20889/29296: [01106] R | ACTIVE      | 50 00 57 CD
20898/29296: [01106] + | HALT        | 
20903/29296: [01112] R | HALT        | 52
20909/29296: [01112] + | READY       | 
20914/29296: [01113] R | READY       | 93 70 FF FF FF FF 00 27 D0
20928/29296: [01113] + | ACTIVE      | 
20933/29296: [01123] R | ACTIVE      | C2 E0 B4
20941/29296: [01123] + | ACTIVE      | 
20946/29296: [01131] R | ACTIVE      | 50 00 57 CD
20955/29296: [01131] + | HALT        | 
20960/29296: [01135] R | HALT        | 52
20966/29296: [01135] + | READY       | 
20971/29296: [01137] R | READY       | 93 70 FF FF FF FF 00 27 D0
20985/29296: [01137] + | ACTIVE      | 
20990/29296: [01142] R | ACTIVE      | 3C 00 A2 01
20999/29296: [01142] + | ACTIVE      | 
21004/29296: [01145] R | ACTIVE      | 50 00 57 CD
21013/29296: [01145] + | HALT        | 
21018/29296: [01149] R | HALT        | 52
21024/29296: [01149] + | READY       | 
21029/29296: [01151] R | READY       | 93 70 FF FF FF FF 00 27 D0
21043/29296: [01151] + | ACTIVE      | 
21048/29296: [01156] R | ACTIVE      | 62 EA 11
21056/29296: [01156] + | ACTIVE      | 
21061/29296: [01159] R | ACTIVE      | 50 00 57 CD
21070/29296: [01159] + | HALT        | 
21075/29296: [01163] R | HALT        | 52
21081/29296: [01163] + | READY       | 
21086/29296: [01165] R | READY       | 93 70 FF FF FF FF 00 27 D0
21100/29296: [01165] + | ACTIVE      | 
21105/29296: [01171] R | ACTIVE      | 50 00 57 CD
21114/29296: [01171] + | HALT        | 
21119/29296: [01174] R | HALT        | 52
21125/29296: [01174] + | READY       | 
21130/29296: [01176] R | READY       | 93 70 FF FF FF FF 00 27 D0
21144/29296: [01176] + | ACTIVE      | 
21149/29296: [01183] R | ACTIVE      | 60 00 F5 7B
21158/29296: [01183] + | AUTHING     | 
21163/29296: [01185] R | AUTHING     | 61 D7 3C D7 9A A3 B4 5B
21176/29296: [01185] + | IDLE        | 
21181/29296: [01188] R | IDLE        | 50 00 57 CD
21190/29296: [01188] + | HALT        | 
21195/29296: [01191] R | HALT        | 52
21201/29296: [01191] + | READY       | 
21206/29296: [01193] R | READY       | 93 70 FF FF FF FF 00 27 D0
21220/29296: [01193] + | ACTIVE      | 
21225/29296: [01201] R | ACTIVE      | 60 00 F5 7B
21234/29296: [01201] + | AUTHING     | 
21239/29296: [01203] R | AUTHING     | 1A 7F 81 9E C0 22 4B 3E
21252/29296: [01203] + | IDLE        | 
21257/29296: [01207] R | IDLE        | 50 00 57 CD
21266/29296: [01207] + | HALT        | 
21271/29296: [01211] R | HALT        | 52
21277/29296: [01211] + | READY       | 
21282/29296: [01212] R | READY       | 93 70 FF FF FF FF 00 27 D0
21296/29296: [01212] + | ACTIVE      | 
21301/29296: [01380] R | IDLE        | 26
21307/29296: [01381] R | READY       | 93 20
21314/29296: [01382] R | READY       | 93 70 FF FF FF FF 00 27 D0
21328/29296: [01390] R | ACTIVE      | 50 00 57 CD
21337/29296: [01395] R | HALT        | 52
21343/29296: [01396] R | READY       | 93 70 FF FF FF FF 00 27 D0
21357/29296: [01402] R | ACTIVE      | 50 00 57 CD
21366/29296: [01406] R | HALT        | 52
21372/29296: [01408] R | READY       | 93 70 FF FF FF FF 00 27 D0
21386/29296: [01414] R | ACTIVE      | 60 00 F5 7B
21395/29296: [01416] R | AUTHING     | F0 1D 69 F8 B9 EF D3 58
21408/29296: [01420] R | IDLE        | 50 00 57 CD
21417/29296: [01424] R | HALT        | 52
21423/29296: [01426] R | READY       | 93 70 FF FF FF FF 00 27 D0
21437/29296: [01432] R | ACTIVE      | 50 00 57 CD
21446/29296: [01437] R | HALT        | 52
21452/29296: [01438] R | READY       | 93 70 FF FF FF FF 00 27 D0
21466/29296: [01442] R | ACTIVE      | 60 00 F5 7B
